% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2931 +6.731863734e+01 +6.731863734e+01 -1.000313627e+02 -1.000313627e+02 +2.5753e+00 -7.6457e-01 -1.7634e+00 -2.3339e+00 +8.0321e-01 -3.0436e+00 -3.1475e+00 +1.2871e+00 -6.2997e-01 -1.4811e+00 -2.5889e+00 +5.2728e-01 +1.6042e-01 -2.3885e+00 -1.1654e+00 +3.7246e+00 -4.9479e-01 +3.7500e+00 -7.6421e-01 +2.7228e-01
5409 +4.816316645e+01 +4.816316645e+01 -1.191868336e+02 -1.191868336e+02 +3.1076e+00 +3.0893e-02 -2.3852e+00 -2.4092e+00 +2.1959e+00 -1.1040e+00 +2.3030e-01 +1.7330e+00 -1.8282e+00 -2.7782e+00 +1.6245e-01 +1.2016e+00 -1.2734e+00 -4.1790e+00 -3.7452e+00 -2.4172e-01 -1.4698e+00 +8.4601e-02 +1.7030e+00 +1.9718e-01
158609 +4.180954983e+01 +4.180954983e+01 -1.255404502e+02 -1.255404502e+02 +8.7557e-01 -3.4601e-01 -7.4590e-01 -1.2067e-01 +1.4767e+00 -3.2591e+00 -1.5950e-01 +5.9298e-01 -4.7535e+00 +3.7539e-01 -1.2213e+00 +1.6400e-02 -1.1228e+00 -2.1157e+00 -2.9729e+00 +7.8361e-01 -2.5595e+00 +3.1861e+00 +4.4799e-01 +6.6028e-01
801144 +3.373679546e+01 +3.373679546e+01 -1.336132045e+02 -1.336132045e+02 +3.1828e+00 -2.5578e+00 -3.9782e+00 -9.1150e-01 +1.5654e+00 -2.5443e+00 +2.6285e-01 +1.2126e-01 -1.4351e+00 -2.1003e-01 -3.9568e+00 -1.8589e+00 -2.7265e+00 -2.6619e+00 -2.0038e+00 +6.9296e-01 -1.1948e+00 -2.0708e-01 +1.1129e+00 -3.4186e+00
1026297 +3.146420317e+01 +3.146420317e+01 -1.358857968e+02 -1.358857968e+02 +2.1425e+00 -2.6730e+00 -3.5801e+00 -2.8673e+00 -1.3940e+00 -5.7036e-01 -9.5324e-01 +2.6337e+00 -3.2323e+00 +1.9005e+00 +5.7548e-01 -1.0787e+00 +2.3096e-01 -1.5735e+00 -2.7468e+00 +2.2768e+00 -3.1067e+00 +2.1613e+00 +1.9790e+00 -1.3751e+00
8026570 +2.872986985e+01 +2.872986985e+01 -1.386201301e+02 -1.386201301e+02 +1.9955e+00 -1.9448e+00 -3.4856e+00 -1.3866e+00 -1.7363e+00 -4.1062e+00 +1.5587e+00 +5.3790e-01 -9.7780e-01 +1.4958e+00 +5.2942e-01 -1.3991e+00 -2.6133e+00 -1.1767e+00 -4.8951e+00 +7.0561e-01 -2.0650e+00 -3.8516e-01 +1.0495e+00 -3.9542e+00
15678632 +2.593892527e+01 +2.593892527e+01 -1.414110747e+02 -1.414110747e+02 +4.1184e+00 -2.4930e+00 -2.4307e+00 -1.5023e+00 -1.9445e+00 -3.5658e+00 -1.4286e-01 +2.2415e+00 -2.4926e+00 +9.6092e-01 +1.5148e+00 -2.3426e+00 -1.4119e+00 -3.2780e+00 -1.7762e+00 +1.7591e+00 -4.4530e+00 +7.0542e-01 -7.3844e-01 -4.5585e-01
118774805 +2.498888189e+01 +2.498888189e+01 -1.423611181e+02 -1.423611181e+02 +4.9943e-01 -2.3417e+00 -3.2097e+00 -2.6938e+00 -1.7939e+00 -3.6174e+00 -6.2224e-01 +4.9492e-01 -2.2733e+00 +1.3729e+00 +7.0717e-02 -1.3786e+00 -2.6874e+00 -3.7519e+00 -3.4210e+00 +2.1106e+00 -2.4247e+00 -6.1724e-01 -8.7016e-01 -3.7693e+00
166612860 +2.225635236e+01 +2.225635236e+01 -1.450936476e+02 -1.450936476e+02 +6.3349e-01 -1.2502e+00 -3.7524e+00 -3.5805e+00 -4.4157e-01 -2.9904e+00 +1.1895e+00 +7.8259e-01 -3.7417e+00 +1.1510e-02 -2.0333e+00 -1.3731e+00 -5.8212e-01 -4.0955e+00 -2.2887e+00 +1.2199e+00 -2.6309e+00 +1.5494e+00 +1.1238e+00 -2.2689e+00
% function evaluation | noise-free fitness - Fopt (-2.733000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.002785095e+02 +2.002785095e+02 +1.729485095e+02 +1.729485095e+02 +2.7450e+00 +4.2264e+00 -2.3671e+00 -2.1550e-01 -3.9448e+00 +2.9853e+00 +2.4696e+00 -3.0002e-01 -3.4550e+00 +3.4458e+00 -3.1585e+00 -1.4210e+00 +4.8847e+00 -2.2829e-01 +2.7364e+00 -3.4160e+00 +2.8073e+00 -3.6043e-01 +3.0141e+00 -2.8529e+00
10 +1.545188830e+02 +1.545188830e+02 +1.271888830e+02 +1.271888830e+02 -1.3565e+00 +4.9153e+00 -6.4397e-01 +2.8812e+00 +2.6539e+00 -9.7058e-01 +2.1001e+00 +2.9498e+00 -1.7849e+00 +2.0154e+00 +2.8671e+00 +1.6082e+00 -1.0140e+00 -2.8311e+00 +1.5255e+00 -3.6521e+00 -7.8925e-01 -4.2763e+00 +5.0620e-01 +3.8652e+00
16 +1.398280239e+02 +1.398280239e+02 +1.124980239e+02 +1.124980239e+02 -1.1281e+00 +4.7051e+00 +2.0320e+00 +1.2463e+00 -1.4733e+00 -4.3083e+00 +7.8477e-01 +3.5153e+00 +2.8711e+00 +9.2565e-01 +1.0568e+00 +4.5977e+00 -1.3432e+00 -1.1327e+00 +9.7338e-01 +1.9098e+00 -5.3309e-02 +2.6451e+00 +4.0489e+00 +3.7057e+00
73 +9.470400826e+01 +9.470400826e+01 +6.737400826e+01 +6.737400826e+01 +8.8189e-01 +3.0442e+00 +3.6451e+00 +2.0271e+00 -2.0647e+00 -1.0507e+00 -4.0933e-01 +3.9889e+00 -4.1570e+00 -3.6912e+00 +3.6923e+00 -1.2426e+00 +2.9248e+00 -3.9829e+00 -3.2054e-01 +1.2408e+00 +2.9454e+00 -3.3325e+00 +4.1869e+00 -4.9463e-01
993 +5.765594926e+01 +5.765594926e+01 +3.032594926e+01 +3.032594926e+01 +3.8241e+00 +4.9277e+00 +4.1246e+00 -2.5506e+00 -6.6791e-01 -2.9559e+00 -2.0763e+00 +1.9198e-01 -3.3121e-01 +9.4907e-02 +3.7227e+00 -3.9786e-01 +1.1679e+00 +1.5247e+00 +1.7636e+00 -1.5292e+00 +4.7693e+00 +1.1630e+00 +4.6551e+00 -2.5891e+00
13254 +5.460082362e+01 +5.460082362e+01 +2.727082362e+01 +2.727082362e+01 +2.5656e+00 +1.4696e+00 +4.9428e+00 -1.9319e+00 +2.2402e-01 -1.8189e+00 -5.9627e-01 +3.5760e+00 -3.8304e-01 +1.5645e+00 -5.5873e-01 -5.5469e-01 -1.7148e+00 +9.5473e-01 +3.0375e-01 +3.6842e-01 +4.5484e+00 +7.5671e-01 +1.0860e+00 -8.2878e-01
40940 +5.208909265e+01 +5.208909265e+01 +2.475909265e+01 +2.475909265e+01 +1.8532e+00 +1.9862e+00 +2.3822e+00 -8.2171e-01 +2.6137e+00 -4.1621e+00 +2.9211e+00 +9.4396e-01 -3.5474e-01 -3.3456e+00 +1.4976e-01 +1.2778e+00 -2.6039e+00 -1.0305e+00 +9.1201e-01 +3.7250e+00 +4.3445e+00 -1.8844e+00 +4.5857e+00 -3.4914e+00
111165 +4.943359708e+01 +4.943359708e+01 +2.210359708e+01 +2.210359708e+01 +4.2031e+00 +4.4625e+00 +3.4033e+00 -9.2121e-01 +3.9418e+00 -3.1913e+00 -6.2983e-01 +4.9252e+00 -3.0070e+00 -1.9948e+00 +1.6464e+00 +2.5225e+00 -1.0281e+00 +1.5579e+00 +1.9068e+00 -1.6763e+00 +1.6280e+00 -1.0444e+00 +4.9892e+00 -3.2548e+00
261006 +4.611932843e+01 +4.611932843e+01 +1.878932843e+01 +1.878932843e+01 +3.0956e+00 +1.3312e+00 +2.1795e+00 -7.4003e-01 +4.7919e+00 -1.2765e+00 -1.1520e+00 +2.5784e+00 -4.9904e+00 -1.0933e+00 +2.3398e+00 -2.4206e-01 -4.0590e-01 +9.2824e-01 +1.4385e+00 +5.6751e-01 +1.1541e+00 -2.0538e+00 +2.6417e+00 -2.4964e+00
481126 +4.285922139e+01 +4.285922139e+01 +1.552922139e+01 +1.552922139e+01 +3.6047e-01 +8.4782e-01 +1.7370e-01 -8.2063e-01 +2.2571e+00 -4.5782e+00 +2.1759e+00 -3.0315e-01 -2.9304e+00 -3.3181e+00 +1.4915e+00 -4.2416e-01 +1.3513e+00 +8.9215e-01 +1.3448e-01 +7.1327e-01 +3.6162e+00 +6.9561e-01 +3.4021e+00 -2.1779e+00
833399 +3.304590432e+01 +3.304590432e+01 +5.715904315e+00 +5.715904315e+00 -1.3978e-01 +2.9016e+00 +3.0919e+00 -2.7495e+00 -7.3860e-01 -2.6323e+00 +9.2891e-01 +1.5018e+00 -2.6283e+00 -1.1106e+00 +1.7400e+00 +5.9555e-01 -8.2538e-01 -1.5396e+00 +3.2598e+00 +3.4093e-01 +3.9230e+00 +1.3636e-01 +2.1230e+00 -9.5880e-01
5243518 +3.096538060e+01 +3.096538060e+01 +3.635380601e+00 +3.635380601e+00 +9.1558e-01 +3.1437e+00 +4.9887e+00 +9.3159e-02 +1.1196e+00 +4.6584e-01 +1.3570e+00 +1.5297e+00 -4.6724e+00 -4.5988e-01 +1.9683e+00 +1.5291e+00 -1.2226e+00 +2.3942e-01 +2.1918e+00 -2.2230e+00 +3.5629e+00 -1.8040e-01 +3.9464e+00 -3.0863e+00
10326596 +3.030879354e+01 +3.030879354e+01 +2.978793543e+00 +2.978793543e+00 +2.3012e+00 +8.7040e-01 +1.4883e+00 -1.6797e+00 +2.9740e+00 -2.0808e+00 +1.5600e+00 +1.3938e+00 -3.9468e+00 -1.0273e+00 +4.6191e+00 +9.9721e-01 -1.1688e-01 -2.0082e+00 -2.8864e-01 -4.4213e-01 +3.2408e+00 -5.6739e-02 +4.5270e+00 -1.3395e+00
13082694 +2.624795902e+01 +2.624795902e+01 -1.082040982e+00 -1.082040982e+00 +4.0409e+00 +2.3883e+00 +4.7496e+00 +8.0690e-01 -9.6732e-01 -9.5287e-01 +1.5233e+00 -1.5846e-01 -3.9564e+00 -1.2920e+00 +1.3574e+00 +7.8058e-01 -2.0309e+00 +2.2372e+00 -1.7187e-01 -1.1552e-01 +3.4488e+00 -1.0776e+00 +3.1780e+00 -2.1341e+00
74294715 +2.278662307e+01 +2.278662307e+01 -4.543376928e+00 -4.543376928e+00 +3.2858e+00 +9.2211e-01 +1.5483e+00 +1.4801e+00 +7.4163e-01 -2.3750e+00 +2.5025e+00 +1.6135e+00 -2.9920e+00 +1.1652e+00 +2.0299e+00 +1.1178e+00 -2.1753e+00 +1.7044e+00 +1.4617e+00 -6.8586e-01 +3.5171e+00 -1.0679e+00 +3.7706e+00 -7.2538e-01
% function evaluation | noise-free fitness - Fopt (-2.655800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.530674296e+02 +3.530674296e+02 +8.748742963e+01 +8.748742963e+01 +2.4218e+00 -1.7442e+00 -1.6860e+00 +5.4075e-01 +1.4769e+00 -1.6177e+00 +4.1154e+00 +3.5426e+00 +2.5080e+00 -3.9133e-01 -2.7108e+00 -4.3527e+00 -4.7708e+00 -3.5057e+00 -3.8552e+00 +2.4335e+00 -2.0387e+00 +3.7049e-01 -7.4430e-01 -1.2614e+00
3 +2.956527575e+02 +2.956527575e+02 +3.007275752e+01 +3.007275752e+01 +3.7211e+00 +1.4794e+00 +2.5165e-02 -8.7888e-03 -4.9546e+00 -1.5433e+00 -1.7907e+00 -1.6246e+00 +1.3913e+00 +9.3450e-01 -3.2514e+00 +1.4257e-01 -1.2478e-01 -3.9190e+00 -2.2782e+00 -2.8699e+00 +1.5904e+00 -4.1798e+00 +4.1454e+00 +9.0121e-01
4 +2.125824294e+02 +2.125824294e+02 -5.299757060e+01 -5.299757060e+01 +4.1043e+00 -1.6264e+00 +2.9263e+00 -1.1710e-01 -1.4771e+00 +3.8303e+00 -6.7996e-01 -2.3299e+00 +4.0543e+00 +1.3844e+00 -2.1854e-01 +4.0994e+00 -1.4744e+00 -5.8226e-01 +3.4351e+00 -1.6462e+00 -2.8091e-01 +3.3965e+00 -2.8224e+00 +2.7448e+00
32 +1.667025506e+02 +1.667025506e+02 -9.887744945e+01 -9.887744945e+01 -3.1909e+00 +4.6185e+00 +1.8617e-01 -1.1448e+00 -3.5428e+00 -1.2550e+00 -6.7397e-01 +4.8365e+00 +1.6132e+00 -3.5244e+00 -1.2031e+00 +4.6069e+00 +2.1394e+00 +3.1644e+00 +1.4067e+00 +5.3844e-01 -2.9571e+00 +9.3532e-01 -4.1521e+00 +4.7940e+00
34 +1.284907810e+02 +1.284907810e+02 -1.370892190e+02 -1.370892190e+02 -2.2037e+00 -1.1878e+00 +5.0797e-01 +2.7954e+00 -7.3159e-01 -7.6501e-01 +4.5131e+00 -8.8833e-01 -7.8167e-01 -5.0000e+00 -3.1036e+00 -1.8022e+00 +6.1234e-01 +2.7806e+00 +4.0632e+00 +4.8710e+00 -9.1414e-02 -4.2843e+00 -1.9444e+00 +1.5435e+00
38 +1.128818483e+02 +1.128818483e+02 -1.526981517e+02 -1.526981517e+02 +1.0651e-01 +7.1119e-01 -2.1995e+00 +4.0702e+00 -2.9944e+00 +3.8819e+00 +1.1915e+00 +9.7198e-01 -3.0840e+00 +1.0832e+00 -1.8464e+00 -2.4986e-01 +4.2523e+00 -5.9748e-01 -1.8544e+00 +4.9127e+00 +6.2340e-01 +1.0322e+00 -2.8618e+00 +1.7476e+00
121 +1.105950719e+02 +1.105950719e+02 -1.549849281e+02 -1.549849281e+02 +3.7944e-01 +7.7246e-01 -6.6020e-01 +1.0011e-01 +4.5725e+00 +1.5799e+00 -8.1862e-01 -3.5128e+00 -3.8807e+00 -2.6625e+00 -1.5700e+00 -2.3888e+00 +7.9404e-01 +1.4420e+00 -1.2356e+00 +2.0124e-02 -3.0407e+00 +6.8996e-01 -1.9450e+00 -1.2967e-02
180 +1.074592618e+02 +1.074592618e+02 -1.581207382e+02 -1.581207382e+02 -2.7978e+00 +1.6128e-01 -3.1322e-01 +2.1544e+00 -1.2612e+00 -1.1568e+00 -2.0158e+00 -9.1850e-01 +5.1189e-01 -4.8992e+00 -2.2705e+00 +1.9866e+00 +3.7196e+00 -3.0023e+00 +4.8131e+00 +1.0347e+00 +3.1751e+00 +3.1602e+00 -1.2451e+00 -2.8448e-01
550 +8.887387724e+01 +8.887387724e+01 -1.767061228e+02 -1.767061228e+02 +7.6439e-01 +3.5901e+00 -1.6205e-01 -3.1451e+00 -1.3681e+00 +3.2201e+00 -2.7801e+00 -2.8984e+00 +2.3219e+00 -4.5020e-01 -2.3204e+00 +1.0087e+00 +4.3267e+00 +3.2317e+00 +2.1586e+00 +3.3766e+00 -4.1865e+00 -5.3054e-01 -3.2064e+00 +3.7595e+00
1347 +7.451199091e+01 +7.451199091e+01 -1.910680091e+02 -1.910680091e+02 -1.8981e+00 +2.2810e+00 -2.7919e+00 +4.3937e+00 +9.9758e-01 +2.1153e+00 -3.4364e+00 -4.7474e+00 -3.3719e+00 -2.6287e+00 +1.5868e+00 -7.0455e-01 +3.3654e+00 +3.1722e+00 +2.3209e+00 +3.5349e+00 +4.6376e-01 +3.5085e+00 +2.1431e-01 +2.9984e+00
3566 +6.843969625e+01 +6.843969625e+01 -1.971403038e+02 -1.971403038e+02 +3.7045e+00 +3.9743e+00 -3.4406e-01 +1.9276e+00 +1.4237e+00 +3.5686e+00 -4.9813e+00 -4.7299e+00 -6.4084e-01 -4.8253e+00 -4.9648e+00 -4.7927e-02 +3.0541e+00 +2.0856e+00 +3.2269e+00 +3.4577e+00 -1.9784e+00 -2.1146e+00 -4.6034e+00 +2.4607e+00
11214 +6.384956134e+01 +6.384956134e+01 -2.017304387e+02 -2.017304387e+02 -2.0489e+00 +1.8540e+00 -2.3514e+00 +2.8369e-01 -8.7612e-01 +2.6925e+00 -3.0143e+00 -1.5490e+00 -3.7269e+00 -4.6285e-01 -2.5430e+00 +2.6376e+00 +2.8352e+00 +2.1389e+00 -4.9650e-01 +4.9199e+00 +3.3585e+00 -1.2688e+00 -4.7834e+00 +5.7336e-01
66365 +5.371402551e+01 +5.371402551e+01 -2.118659745e+02 -2.118659745e+02 -1.3948e+00 +3.0105e+00 -1.1714e+00 +1.5181e+00 -9.6976e-01 +2.4304e+00 -2.4628e+00 -8.9090e-01 -1.5668e+00 -4.1833e+00 -2.0777e-01 +5.5080e-01 +4.6839e+00 -1.0424e+00 +4.9709e+00 +4.0236e+00 +1.0841e+00 -2.4889e+00 -4.8567e-01 +2.7891e+00
149049 +4.479985933e+01 +4.479985933e+01 -2.207801407e+02 -2.207801407e+02 -1.4339e+00 +4.5550e+00 -9.3888e-01 +1.4513e+00 +1.2495e+00 +1.6760e+00 -4.2519e+00 -2.3560e+00 -1.1011e+00 -4.6154e+00 -4.1706e+00 +1.1805e+00 +2.4299e+00 +4.5009e+00 +1.1210e+00 +3.1017e+00 -3.1377e+00 +1.4364e+00 -4.3213e+00 +2.0718e+00
1916965 +3.982720743e+01 +3.982720743e+01 -2.257527926e+02 -2.257527926e+02 -2.6462e-01 +4.1557e-01 -1.6543e+00 +4.1851e+00 -1.3802e+00 +3.6003e+00 -1.8421e+00 -2.1010e+00 +1.6091e-01 -3.8787e+00 -4.9331e+00 +2.3313e+00 +3.0795e+00 +1.6288e-01 +8.7388e-01 +2.3279e+00 -2.2022e+00 +4.0235e-02 -4.1354e+00 +2.7241e+00
2027946 +3.786467784e+01 +3.786467784e+01 -2.277153222e+02 -2.277153222e+02 -1.4202e+00 +3.4212e+00 +1.9513e+00 +2.5673e+00 -8.2612e-01 -1.5641e-01 -4.3408e+00 -2.2606e+00 -2.8969e+00 -2.9064e+00 -3.6358e+00 +1.0644e+00 +1.0971e+00 +1.1921e+00 +2.3124e-01 +4.4312e+00 -3.2734e+00 +1.7602e+00 -3.4582e+00 +4.3495e+00
2655875 +3.575185595e+01 +3.575185595e+01 -2.298281440e+02 -2.298281440e+02 -1.0604e+00 +2.9731e-01 -5.3569e-01 +3.4095e+00 +1.8269e+00 -8.6311e-01 -3.8716e+00 -4.6886e+00 -1.9003e+00 -2.3324e+00 -2.9857e+00 +2.7235e+00 +2.5763e+00 -2.0566e+00 +1.5817e+00 +3.1795e+00 +3.0734e-01 +1.8983e+00 -3.4435e+00 +3.0061e+00
2719515 +2.746687654e+01 +2.746687654e+01 -2.381131235e+02 -2.381131235e+02 -1.0826e+00 +8.3420e-01 -2.4205e+00 +3.2912e+00 -1.3170e+00 +2.5086e+00 -3.2690e+00 -3.0722e+00 -1.0774e+00 -3.1014e+00 -3.2220e+00 -1.1519e+00 +4.2831e+00 +6.4666e-01 +3.4431e+00 +3.6374e+00 -6.6749e-01 -2.9738e+00 -4.2045e+00 +2.1246e+00
9950813 +2.325394699e+01 +2.325394699e+01 -2.423260530e+02 -2.423260530e+02 -4.0000e+00 +8.0278e-01 -1.1678e+00 +1.1318e+00 -1.7028e+00 +4.6457e-01 -4.3791e+00 -2.7685e+00 -1.5060e+00 -1.7389e+00 -3.0285e+00 +3.2661e-01 +2.8323e+00 +1.7717e+00 +3.4165e+00 +3.3990e+00 +1.1180e+00 -1.7570e+00 -3.8983e+00 +3.7120e+00
24115240 +1.811298493e+01 +1.811298493e+01 -2.474670151e+02 -2.474670151e+02 -1.6505e+00 +2.6933e+00 -1.3584e+00 +7.9759e-01 -2.2669e-01 +2.9569e+00 -3.8713e+00 -2.0618e+00 -1.6940e+00 -2.0210e+00 -4.1030e+00 +3.1218e+00 +2.1973e+00 -1.0763e-01 +4.1755e+00 +3.5256e+00 -4.5037e-01 -1.5213e-01 -3.4565e+00 +3.1949e+00
% function evaluation | noise-free fitness - Fopt (-5.595000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.977114840e+02 +2.977114840e+02 +2.417614840e+02 +2.417614840e+02 -4.2852e+00 +4.2257e+00 +1.6674e+00 +1.2099e+00 -1.6377e+00 -2.4646e+00 -1.3839e-01 +3.6234e+00 -1.0076e+00 +2.1178e-01 -3.4664e+00 +2.6171e+00 +3.8819e+00 +2.2609e+00 +2.3497e+00 +8.0483e-02 -2.3907e+00 +4.1465e+00 +1.4592e+00 +4.3178e-01
3 +2.629794648e+02 +2.629794648e+02 +2.070294648e+02 +2.070294648e+02 +2.2571e+00 +3.1303e+00 -3.7411e+00 -4.6642e+00 -3.0512e+00 -9.9388e-01 +2.2458e+00 +3.2076e+00 +3.3903e+00 -3.0669e+00 +4.6794e+00 +3.7632e+00 -5.1933e-01 +3.1485e+00 -4.1377e+00 +3.6189e+00 +6.8562e-01 +3.3140e+00 +8.1279e-01 -3.9261e+00
5 +2.483117396e+02 +2.483117396e+02 +1.923617396e+02 +1.923617396e+02 +2.2636e+00 +1.7485e+00 -4.8787e+00 +4.6521e+00 +4.2331e+00 +2.4638e+00 +1.6330e+00 -3.4595e+00 +3.8013e+00 +4.0393e+00 +2.2167e+00 -5.0227e-01 +4.5317e+00 -2.1951e+00 +3.0835e+00 +1.6294e+00 -1.0343e+00 +9.9339e-01 +5.3285e-01 -2.4010e+00
6 +1.458817858e+02 +1.458817858e+02 +8.993178583e+01 +8.993178583e+01 -3.9282e+00 -2.7399e+00 -1.5627e+00 +1.6853e+00 +8.3607e-01 +1.2870e+00 -2.9644e+00 -4.5513e+00 +4.0266e+00 -4.2415e+00 -7.8480e-01 +2.2451e+00 -2.9638e+00 -4.2268e+00 -2.7527e+00 -1.5407e+00 +2.0879e+00 +3.2985e+00 +4.6280e+00 +1.5708e-01
57 +1.379527113e+02 +1.379527113e+02 +8.200271129e+01 +8.200271129e+01 +7.0185e-01 -4.9716e+00 +3.8516e+00 +1.2535e+00 +2.1856e+00 +2.4060e+00 +2.2883e+00 +1.4510e+00 +4.3862e+00 -1.7170e-01 +3.3699e+00 +3.7386e+00 -2.6606e+00 -3.0918e-01 +1.7038e-01 +1.6468e+00 +3.5430e-01 +4.1273e+00 +1.5806e+00 -2.6955e+00
63 +1.220272931e+02 +1.220272931e+02 +6.607729309e+01 +6.607729309e+01 +6.5339e-01 +4.8108e+00 +2.9339e+00 +1.8537e+00 -3.6262e+00 -2.1779e-01 +7.9959e-02 -3.1818e+00 +1.9520e+00 +1.3974e+00 +2.1529e-01 -1.1617e+00 -2.4083e+00 -4.0862e+00 +2.9404e+00 -3.6614e+00 +4.7702e+00 +3.1613e+00 +2.0457e+00 +3.4327e+00
361 +1.080517180e+02 +1.080517180e+02 +5.210171803e+01 +5.210171803e+01 +2.2044e-01 +4.3620e+00 +9.4060e-01 +2.3776e+00 +3.7514e+00 -2.0378e-01 +3.3087e+00 -1.3970e+00 +1.3546e-01 -2.3451e+00 +2.6796e+00 +2.4175e+00 -3.7556e+00 -2.4728e+00 -4.0296e+00 +3.9038e-01 -1.8175e+00 -8.7314e-01 +3.4687e+00 +2.5559e+00
623 +1.052601959e+02 +1.052601959e+02 +4.931019587e+01 +4.931019587e+01 +1.2162e-01 +1.3968e+00 -3.0849e+00 -1.2623e+00 -4.3745e+00 +4.8546e-01 +1.1088e+00 -2.0324e+00 -1.3835e+00 -4.2678e+00 +3.8285e+00 +2.4549e+00 -1.1102e+00 -1.6197e+00 -1.2751e+00 -1.3605e+00 +6.8491e-02 +1.3580e+00 +1.4137e+00 +4.2133e+00
649 +9.765623563e+01 +9.765623563e+01 +4.170623563e+01 +4.170623563e+01 +4.0414e+00 +4.7143e+00 +2.2677e+00 +1.7393e+00 -9.2370e-01 +2.0274e+00 -5.6352e-01 -8.1401e-01 +3.6390e+00 -2.8657e+00 +2.8791e+00 +4.2485e+00 -4.1657e+00 -2.7772e+00 -2.4185e+00 -3.8865e+00 +2.3305e+00 +9.3351e-01 +7.9964e-02 +9.8396e-01
1290 +7.757751068e+01 +7.757751068e+01 +2.162751068e+01 +2.162751068e+01 +2.6334e-01 -2.6939e+00 -1.7813e+00 +1.5305e+00 -3.3080e+00 -2.4860e+00 +2.8495e+00 -8.7544e-01 +1.4373e+00 -2.3262e+00 +4.3667e+00 +1.2231e+00 -1.3756e+00 -2.1615e+00 +7.4858e-01 +1.2914e-02 +2.8573e+00 +2.5774e-01 +5.3212e-01 -1.7887e+00
4880 +7.377345397e+01 +7.377345397e+01 +1.782345397e+01 +1.782345397e+01 +2.8145e+00 -1.5972e+00 +4.5471e+00 +4.6010e+00 -2.0027e+00 -2.2754e-01 +3.8049e+00 -3.6424e+00 +4.9487e+00 -1.4757e+00 +2.5796e+00 -6.3016e-01 -3.2741e+00 -3.1831e+00 -3.0837e+00 +2.2064e+00 +3.1546e+00 +1.4527e+00 +4.6319e+00 +3.1866e+00
21678 +6.221061537e+01 +6.221061537e+01 +6.260615367e+00 +6.260615367e+00 +2.1391e+00 -2.0712e+00 +1.4837e-01 +4.7895e+00 -2.2587e+00 +1.4688e+00 +3.4228e+00 -2.8260e+00 +4.9347e+00 -2.7461e+00 +3.7298e+00 +2.3174e+00 -4.2963e+00 -3.7676e+00 -3.3602e+00 -5.4741e-01 +4.6053e+00 -1.6510e+00 +2.2493e+00 +2.0909e+00
34972 +5.799257362e+01 +5.799257362e+01 +2.042573623e+00 +2.042573623e+00 +1.8699e+00 -1.2389e+00 -1.9139e+00 +4.3175e+00 -7.6012e-01 +1.6620e+00 +3.2512e+00 +1.0942e+00 +1.8451e+00 -3.2998e+00 +3.2266e+00 -3.9370e+00 -4.6478e+00 -5.0515e-01 -3.8182e-01 -1.5692e+00 +2.4614e+00 +8.7050e-01 +3.8902e+00 -2.2910e+00
154088 +5.734537671e+01 +5.734537671e+01 +1.395376706e+00 +1.395376706e+00 -7.5052e-01 -2.6853e+00 -4.5917e-01 +2.1674e+00 -7.5670e-01 +7.4705e-01 +4.1825e+00 -9.8044e-01 +4.8471e+00 +1.3191e+00 +1.0187e+00 +2.2532e+00 -2.0388e+00 -2.1204e+00 +1.1460e+00 -2.4780e+00 +1.3857e+00 +3.0789e+00 +4.3814e+00 -7.9298e-02
212086 +4.175083121e+01 +4.175083121e+01 -1.419916879e+01 -1.419916879e+01 +3.3497e+00 +1.5303e+00 -1.3165e+00 +4.5703e+00 -4.4810e+00 +1.6343e+00 +2.8016e+00 -1.1467e+00 +4.0105e+00 -1.2070e+00 +3.9904e+00 +1.4194e+00 -2.4151e+00 -1.8628e+00 +1.7142e+00 -3.4041e+00 +1.2565e+00 +1.9397e+00 +2.3454e+00 +4.4930e+00
794334 +4.140150333e+01 +4.140150333e+01 -1.454849667e+01 -1.454849667e+01 +1.1607e+00 -2.2184e+00 +1.3582e+00 +3.6935e+00 -1.4335e+00 +2.9765e+00 +2.4135e+00 -1.8123e+00 +3.0264e+00 -4.5787e+00 +3.7568e+00 -1.8368e+00 -1.6089e+00 +5.7971e-01 +1.1631e-01 -3.0743e+00 -6.7618e-02 +3.2541e+00 +1.9420e+00 +4.0398e+00
1277177 +3.988075823e+01 +3.988075823e+01 -1.606924177e+01 -1.606924177e+01 +8.5636e-01 +6.3374e-01 +2.2762e+00 +2.5771e+00 +8.7435e-01 +9.7996e-01 +2.8953e+00 -9.9869e-01 +4.2978e+00 -4.1349e+00 +2.8241e+00 -4.5519e-01 -2.5453e+00 -1.9057e+00 -3.5616e+00 -9.7497e-01 +1.2774e-01 +4.0751e+00 +3.4608e+00 -7.0974e-01
