% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.683660935e+02 +8.683660935e+02 +8.866560935e+02 +8.866560935e+02 +3.3325e-01 -3.6257e+00 +2.1310e+00 +7.0077e-01 +2.6709e+00 +2.7346e+00 +1.0306e+00 +4.1520e+00 +3.7921e+00 +5.4889e-01 +1.1865e-01 +2.2568e+00 +2.3293e-01 +4.2083e+00 -4.4313e+00 +2.9427e+00 -3.3341e+00 +3.1748e+00 -1.5932e+00 +2.1648e+00
2 +7.065667105e+02 +7.065667105e+02 +7.248567105e+02 +7.248567105e+02 +3.3981e+00 +1.5822e+00 +7.6202e-01 -1.0273e+00 -3.7049e+00 +3.8478e+00 +4.0247e+00 -1.4207e+00 -1.6961e+00 +2.8585e+00 -2.4705e+00 +2.4608e+00 +1.5998e+00 -4.6347e-02 +4.1090e+00 -3.0278e+00 +2.6129e+00 -2.6436e+00 -6.7952e-01 +5.4605e-01
6 +5.515872406e+02 +5.515872406e+02 +5.698772406e+02 +5.698772406e+02 -4.5922e+00 +4.4415e+00 +1.7609e+00 -4.7459e-01 -1.1547e+00 +1.1136e+00 -1.3549e+00 -2.6424e+00 -1.8723e+00 -2.4088e+00 -1.7411e+00 +8.0802e-01 +4.1790e+00 +4.7592e-02 +2.3384e+00 +1.4841e-01 -7.8447e-02 +4.2373e+00 +3.1755e-01 -1.4129e+00
51 +5.258050654e+02 +5.258050654e+02 +5.440950654e+02 +5.440950654e+02 -6.0981e-01 +8.0671e-01 -2.7533e+00 -3.0785e+00 +1.6217e+00 +7.3037e-01 +2.2691e+00 +9.7987e-01 -1.3725e+00 +1.4070e+00 +2.7372e+00 -1.9570e+00 -1.4207e+00 -7.4033e-01 -2.4009e+00 +1.3015e+00 +4.5975e+00 +4.3617e+00 -2.3743e+00 -3.5093e+00
72 +3.934384463e+02 +3.934384463e+02 +4.117284463e+02 +4.117284463e+02 -2.3166e-01 -1.2300e+00 +5.5207e-01 -4.1723e+00 +5.7149e-01 -4.3534e-01 -5.4802e-01 -4.1714e+00 -1.7714e+00 +4.0289e-01 -1.5511e+00 -3.8721e+00 -6.8982e-01 +9.0404e-01 -1.0830e+00 -2.2272e+00 +1.2917e+00 +2.6961e+00 -5.7684e-01 -8.6267e-01
14168 +3.869789597e+02 +3.869789597e+02 +4.052689597e+02 +4.052689597e+02 -3.6890e-01 -1.1833e+00 +1.2868e+00 -1.2144e-01 -1.8901e+00 +3.3461e+00 -3.2711e+00 -1.0234e+00 -4.4436e+00 +1.1141e+00 +1.0276e+00 -8.3336e-01 -2.1786e+00 +1.6818e+00 -1.5031e-01 +1.5074e+00 +1.7715e+00 -3.5355e+00 +6.6632e-01 -3.1558e+00
37118 +3.702047217e+02 +3.702047217e+02 +3.884947217e+02 +3.884947217e+02 -1.2581e+00 +5.9912e-01 +1.5074e+00 -4.2180e+00 -1.5723e+00 +4.5369e-01 -1.1336e+00 +5.6292e-02 +2.7684e+00 -1.1936e+00 -1.9335e+00 -6.0267e-01 -2.1415e+00 +1.6425e+00 -1.0804e+00 -1.2244e-01 -8.7966e-01 +4.9191e-01 -3.5086e+00 -1.4955e-01
102595 +3.414536565e+02 +3.414536565e+02 +3.597436565e+02 +3.597436565e+02 -4.8513e+00 +8.9464e-01 +4.1346e+00 -1.7148e+00 +1.6750e+00 +5.3375e-01 +1.2780e+00 -1.3440e+00 -2.1686e-01 +1.5622e+00 +1.2242e+00 +1.2006e-01 +1.7243e+00 +2.2573e+00 +2.2929e+00 +1.6684e+00 +6.2536e-01 +1.4532e+00 -1.2183e+00 -2.2677e+00
129064 +3.249025186e+02 +3.249025186e+02 +3.431925186e+02 +3.431925186e+02 -1.0340e+00 +1.7748e+00 +2.7937e+00 +4.5766e-02 -1.4828e+00 +8.5980e-01 +7.5826e-01 -1.6814e+00 -3.7409e+00 +2.5513e-01 +1.6046e+00 -1.6722e+00 +7.5001e-01 -4.2054e-01 +2.0053e+00 -1.2315e+00 -9.9922e-01 -7.5379e-01 -1.7234e-02 -3.6863e+00
173727 +3.034464057e+02 +3.034464057e+02 +3.217364057e+02 +3.217364057e+02 -1.8119e+00 +2.6649e+00 -1.4781e-01 -1.3938e+00 -4.2315e-01 +2.3588e+00 -2.2294e+00 -3.5257e+00 -6.7593e-01 +3.3888e+00 +1.4814e+00 +1.3488e+00 -8.8204e-01 +8.7096e-01 +2.5647e+00 -1.8857e+00 +1.2894e+00 +6.0757e-01 -7.6173e-01 -3.8597e+00
1741404 +2.893944144e+02 +2.893944144e+02 +3.076844144e+02 +3.076844144e+02 -2.1711e+00 +3.2222e+00 +1.2927e-01 -1.5604e+00 -1.2890e+00 +2.4175e+00 -2.8413e+00 +1.0137e+00 +1.1778e+00 +7.2458e-01 +1.3154e+00 -1.1156e+00 -1.0660e+00 +3.5268e+00 +4.2395e+00 +2.8242e+00 +1.6528e+00 +2.3347e+00 -2.8200e+00 -1.8270e+00
1952786 +2.844244074e+02 +2.844244074e+02 +3.027144074e+02 +3.027144074e+02 +2.6306e+00 -7.9062e-01 +1.3314e-01 -8.4065e-01 +1.2936e+00 -5.6312e-01 +3.6022e+00 +1.5966e+00 +2.3318e+00 +2.4002e-01 -3.0957e+00 +3.0839e+00 +2.3337e+00 -2.3958e+00 +4.9404e-02 -5.9761e-01 -9.6809e-01 -7.1463e-01 +2.8914e+00 +2.4518e+00
8720312 +2.336402614e+02 +2.336402614e+02 +2.519302614e+02 +2.519302614e+02 +7.7753e-01 -5.4272e-01 +3.0598e-01 -4.9750e-01 +2.4905e+00 -4.7456e-01 +1.9060e+00 +1.8313e+00 +1.4908e+00 -2.2391e+00 -1.1982e+00 +3.9028e-01 +3.2348e+00 -1.5024e+00 -1.9116e+00 -1.8906e+00 +7.8678e-01 -1.5260e+00 +5.4655e-01 +4.1922e+00
% function evaluation | noise-free fitness - Fopt (-1.635000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.514236931e+02 +7.514236931e+02 +7.350736931e+02 +7.350736931e+02 -1.6373e+00 -1.6991e+00 -7.5709e-01 -4.2568e+00 +4.3057e-01 +2.4315e+00 +1.1169e+00 -1.2467e+00 +1.6247e+00 +1.9695e+00 +4.0232e+00 -4.8426e+00 -2.5568e+00 -1.8931e+00 -3.9006e+00 +2.1050e+00 -3.4323e+00 +4.8139e+00 +4.1829e+00 +4.8610e-01
15 +5.083582135e+02 +5.083582135e+02 +4.920082135e+02 +4.920082135e+02 -3.0816e+00 -3.4884e+00 +1.5927e+00 +2.9290e+00 +1.2476e+00 +1.9719e+00 -4.7610e-01 +1.2983e+00 +2.4669e+00 -1.9701e+00 +1.3716e+00 +5.7890e-02 -1.9045e+00 -2.4949e+00 +3.9958e+00 +2.0426e+00 -1.3327e+00 -1.9494e+00 +5.9520e-01 -2.4705e+00
76 +4.589871506e+02 +4.589871506e+02 +4.426371506e+02 +4.426371506e+02 -9.2107e-01 -4.5612e+00 -2.3706e+00 +2.9454e+00 +9.4311e-01 +1.7078e+00 +1.7891e+00 +5.7060e-01 +3.7573e+00 -2.5125e+00 -2.8923e+00 -3.0135e+00 +2.5048e+00 -1.3928e+00 +2.6959e-01 -1.1091e+00 -1.8203e-01 -8.0688e-01 +2.4147e+00 +1.6875e+00
737 +3.744158954e+02 +3.744158954e+02 +3.580658954e+02 +3.580658954e+02 +1.3250e+00 +1.3949e+00 -2.2129e+00 +3.4714e+00 -1.6645e+00 +1.0768e+00 +1.2334e+00 -4.1983e+00 +2.9189e+00 -1.5235e+00 -2.0101e+00 -2.2039e+00 -8.0903e-01 +9.6130e-01 -8.9384e-01 -1.1407e-01 -1.1521e+00 +2.8266e+00 -1.2370e+00 +1.6529e-01
19222 +3.587373472e+02 +3.587373472e+02 +3.423873472e+02 +3.423873472e+02 -9.6747e-01 -7.7130e-01 -2.4837e+00 +3.6776e+00 +3.5948e+00 +3.5813e+00 +3.3336e+00 +1.9394e+00 +3.6639e+00 -9.5037e-01 -1.4558e+00 +3.9968e-01 -2.2745e+00 -1.4057e+00 -3.8213e+00 -3.6773e+00 -3.1935e-01 -3.7095e-01 -2.1859e+00 -1.9424e+00
24806 +3.459864550e+02 +3.459864550e+02 +3.296364550e+02 +3.296364550e+02 +1.8812e-01 -1.0321e+00 -1.3659e+00 -8.4033e-01 +3.2370e+00 +1.2885e+00 +1.7867e-02 -2.8684e+00 -1.4226e+00 -3.4286e+00 -3.3852e+00 -6.7671e-01 -1.1522e+00 +3.1788e-01 +1.8193e+00 -2.0375e+00 -2.1939e-01 -1.7391e+00 -1.9731e+00 -1.1675e-02
33090 +3.277618830e+02 +3.277618830e+02 +3.114118830e+02 +3.114118830e+02 +4.4754e-01 -4.3344e-01 -4.8413e-01 +1.7159e+00 +3.8577e+00 +2.5347e+00 -1.3216e+00 -2.6064e+00 +3.8717e+00 -3.1838e+00 -4.6549e+00 -1.1264e+00 -1.2090e+00 -2.1060e+00 -7.8474e-01 -2.5362e+00 -3.2157e+00 -2.2432e+00 -1.7705e-01 -2.1781e+00
137460 +2.954900233e+02 +2.954900233e+02 +2.791400233e+02 +2.791400233e+02 +4.8959e+00 +1.1555e-01 -1.6611e+00 +1.4922e+00 -2.8199e-01 -6.3407e-02 -1.9142e+00 -1.1057e+00 +1.4712e+00 +3.4630e-01 +8.7343e-01 -1.0368e+00 -7.1470e-01 -6.5499e-01 -1.6924e+00 -2.3145e+00 +8.9177e-01 -3.5737e+00 +6.7677e-01 -1.7029e+00
1057125 +2.788319496e+02 +2.788319496e+02 +2.624819496e+02 +2.624819496e+02 -8.8081e-02 -1.7158e+00 -1.4445e+00 +1.5489e-01 +4.4907e-01 +2.0770e+00 +3.1839e+00 -2.1011e-01 -5.0605e-01 -9.4021e-01 -1.4430e+00 -2.9090e-01 +4.2687e-02 -1.0478e+00 +1.2322e+00 -8.4289e-01 -4.0855e+00 -1.4025e+00 +4.5316e-01 -2.5329e+00
2835556 +2.718583056e+02 +2.718583056e+02 +2.555083056e+02 +2.555083056e+02 +2.5059e+00 +2.6871e-01 -1.1493e+00 +7.7437e-01 +1.8206e+00 -4.8037e-02 -7.4838e-01 +9.8143e-01 +5.9764e-01 -1.5587e+00 -3.2119e-01 +6.0915e-01 +1.0660e+00 -8.4402e-01 -2.2515e+00 -2.1298e+00 -3.5198e+00 -1.6612e+00 -3.1706e+00 -2.5516e+00
21677269 +2.603014241e+02 +2.603014241e+02 +2.439514241e+02 +2.439514241e+02 -1.3965e-01 -1.8417e-01 +1.5453e+00 +9.4227e-01 -4.1664e-01 -5.5611e-01 +3.8071e+00 -1.7763e+00 +2.0518e+00 -3.5328e+00 -6.9117e-01 +7.1948e-01 -1.6197e+00 -1.5839e+00 -4.3509e-01 -2.1465e+00 -1.0396e+00 -3.4355e+00 -1.2037e+00 +2.1654e-01
31484118 +2.535328402e+02 +2.535328402e+02 +2.371828402e+02 +2.371828402e+02 +2.4208e+00 -6.4123e-01 -6.5336e-01 -1.3200e+00 +1.4176e-02 +2.5106e-01 +1.3007e+00 -3.5390e+00 +1.5616e+00 -3.0438e+00 +9.3576e-02 -1.9794e+00 -2.8858e+00 +4.2434e-01 -4.6363e+00 -6.4537e-01 -1.5700e+00 -7.2699e-02 -2.4052e+00 -1.1824e+00
48128655 +2.447111012e+02 +2.447111012e+02 +2.283611012e+02 +2.283611012e+02 +5.0670e-02 -3.9241e-01 +4.9304e-01 -4.2360e-01 +1.0130e+00 -6.5390e-01 +2.4959e+00 +4.1570e-02 +3.2008e+00 -5.9798e-01 -3.8015e-01 -3.4695e+00 -1.1081e+00 +5.7611e-01 -1.4921e+00 -2.4563e+00 -3.4015e+00 -2.3891e+00 -1.5812e+00 -1.2972e+00
79380738 +2.253880026e+02 +2.253880026e+02 +2.090380026e+02 +2.090380026e+02 -2.1676e+00 +1.6074e+00 -1.5153e+00 -9.1427e-01 -7.1014e-01 -1.8126e+00 -8.8977e-01 +1.2519e+00 -1.6959e+00 +2.3292e+00 +2.1788e-01 +1.0543e+00 +2.7493e+00 +1.7989e+00 +1.8004e+00 -2.4638e-01 +1.2576e+00 +7.2686e-01 +9.3977e-01 +4.3322e+00
% function evaluation | noise-free fitness - Fopt (6.840000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.912502865e+02 +6.912502865e+02 +6.980902865e+02 +6.980902865e+02 -1.2315e+00 -2.5079e+00 +2.4640e+00 +3.9441e-01 +8.9642e-02 +4.3884e+00 -2.2923e+00 +2.6976e+00 -2.1984e+00 +2.2863e+00 +2.5477e+00 -2.2676e+00 +4.3361e+00 -1.0998e+00 -8.7059e-01 -1.7250e+00 -2.3434e+00 -2.1596e+00 -3.6360e+00 +1.0770e+00
6 +6.314482756e+02 +6.314482756e+02 +6.382882756e+02 +6.382882756e+02 -3.1138e-01 +2.1620e+00 +1.2151e+00 +3.0135e+00 -2.4311e+00 +1.1073e+00 +1.1364e+00 -2.4593e-01 -4.2958e+00 +2.8870e+00 -1.8764e+00 -1.1753e+00 -1.9567e+00 -2.2161e-01 +1.6907e+00 -1.9469e+00 -2.2014e+00 -1.7219e+00 -1.5319e+00 -4.8159e+00
16 +4.997346540e+02 +4.997346540e+02 +5.065746540e+02 +5.065746540e+02 +2.2301e+00 +5.0709e-01 +1.6393e+00 -3.6321e+00 -2.0399e-01 -4.0540e+00 -9.4047e-01 +8.6881e-01 +7.7892e-01 -2.0597e+00 -3.7642e+00 +2.8084e+00 +1.2004e+00 +2.3013e+00 -3.2686e+00 +2.3015e+00 +3.3054e+00 -7.0449e-01 +7.5849e-01 -2.5359e+00
283 +4.487837020e+02 +4.487837020e+02 +4.556237020e+02 +4.556237020e+02 +6.6982e-01 +3.0491e+00 -4.5960e+00 -1.3595e+00 -3.8332e-01 -3.3731e-01 -4.8213e+00 +2.2051e+00 -2.5654e+00 -8.8608e-01 -5.3293e-01 +1.6459e+00 -2.4854e+00 +1.5920e+00 +3.0381e+00 -1.6991e-01 -2.5531e+00 +2.6462e+00 -8.4245e-01 -5.6762e-01
286 +4.288116094e+02 +4.288116094e+02 +4.356516094e+02 +4.356516094e+02 +2.3050e+00 -9.5929e-01 -1.8507e+00 -1.3336e+00 +8.6837e-01 +2.3277e+00 -1.9927e+00 -2.5867e+00 -1.3119e+00 -1.8236e+00 +1.7688e+00 -2.1497e+00 -6.7485e-01 +1.8611e+00 +1.8487e+00 -2.1128e+00 +1.6131e+00 +4.5925e-01 -1.2876e+00 -9.1137e-01
1098 +3.960786102e+02 +3.960786102e+02 +4.029186102e+02 +4.029186102e+02 +2.9984e+00 -2.1225e+00 -8.7119e-01 -3.1826e-01 +2.4474e+00 -1.5238e+00 -3.6633e+00 +8.0094e-01 +7.4902e-01 -8.3425e-01 -4.2303e+00 +1.3247e+00 -2.6378e+00 -1.5993e+00 +4.2011e-02 +1.1912e+00 -1.5654e+00 -1.8300e-01 +3.3496e+00 -1.7308e+00
1447 +3.865664111e+02 +3.865664111e+02 +3.934064111e+02 +3.934064111e+02 -3.1597e+00 -1.5208e-02 -2.8891e-01 +2.0357e+00 -3.8311e-01 +6.8885e-01 +3.1097e+00 -4.7950e-01 +1.2232e+00 +1.5805e+00 +3.3790e+00 +2.1958e+00 -3.8542e-01 +2.6323e+00 +2.0486e+00 +1.8419e-01 -4.8042e+00 -4.9709e-01 -6.2697e-01 +2.4887e+00
10539 +3.711432047e+02 +3.711432047e+02 +3.779832047e+02 +3.779832047e+02 +2.9717e+00 -4.5275e-01 -1.0184e+00 -2.8239e+00 +7.9313e-01 -4.1357e-01 +1.8669e+00 +4.0327e+00 +1.2303e+00 -2.5960e+00 -2.8271e+00 +2.9798e-01 -4.1545e+00 -2.5069e-01 -1.7210e-01 +4.9623e-01 +2.6894e+00 +1.9844e-01 +2.9577e-01 -2.4223e+00
12582 +3.613422306e+02 +3.613422306e+02 +3.681822306e+02 +3.681822306e+02 +1.8738e+00 +4.2302e-01 -2.7372e+00 -2.9949e+00 -1.1168e+00 +1.8877e+00 -1.2861e+00 +3.0887e-01 -1.3001e+00 +3.3364e-01 -2.2040e+00 +2.8421e+00 -5.6373e-01 -1.7114e+00 -2.0799e+00 -4.1691e+00 +2.5916e+00 +8.1663e-01 +4.3422e+00 +1.3081e+00
63841 +3.250580705e+02 +3.250580705e+02 +3.318980705e+02 +3.318980705e+02 +1.0060e+00 +9.4203e-01 -2.8858e+00 -3.7045e+00 +3.5511e+00 +5.8307e-01 +5.3890e-01 +2.6073e+00 -9.3014e-01 -2.6110e+00 -4.5352e+00 +3.7860e+00 -4.0396e+00 -4.6413e-01 -2.4074e+00 -1.0986e+00 +1.1935e+00 -1.2970e-01 +4.5518e-02 -1.1431e+00
395361 +3.194564714e+02 +3.194564714e+02 +3.262964714e+02 +3.262964714e+02 -4.5481e-01 +3.5481e+00 -6.3549e-01 +6.7032e-01 +2.7561e+00 +1.1750e+00 -1.6203e+00 +1.8590e+00 -2.4875e+00 -2.1119e+00 +1.0636e+00 +1.7139e+00 -1.7346e+00 -3.1515e+00 +2.3039e+00 +2.3113e+00 +3.3511e+00 +4.0635e-01 +1.4828e+00 -6.8037e-01
644989 +2.921286440e+02 +2.921286440e+02 +2.989686440e+02 +2.989686440e+02 -1.9815e+00 -1.1720e+00 +2.6137e+00 +1.0362e+00 -6.1554e-01 +6.2401e-01 +1.1520e+00 -1.2862e+00 +4.5637e-02 +4.9054e-01 +2.4736e+00 -2.0182e+00 -1.3734e+00 +8.6885e-01 +9.2981e-01 +2.6561e+00 -1.9218e-01 +2.3446e+00 +1.9133e+00 -3.0591e-01
1059836 +2.779032419e+02 +2.779032419e+02 +2.847432419e+02 +2.847432419e+02 -1.1438e+00 +8.4909e-01 +1.1475e+00 +2.5279e+00 -2.1154e+00 -9.0512e-01 -9.3017e-01 -1.2947e+00 -1.1965e+00 +2.6447e+00 -6.6733e-01 -2.7931e+00 +2.2629e+00 -1.9205e-01 +3.0553e+00 -1.4411e-01 -1.3301e+00 -1.4397e+00 -5.0984e-01 +1.0446e+00
20985760 +2.630970593e+02 +2.630970593e+02 +2.699370593e+02 +2.699370593e+02 -2.4251e+00 -1.6610e+00 +1.8723e+00 +2.5596e+00 -1.7891e+00 -1.2822e-02 +1.4395e+00 +1.6935e+00 +1.4565e+00 +3.3654e+00 +1.0808e+00 -9.2265e-01 +1.2102e+00 -1.0084e+00 +1.6500e+00 +3.8933e-01 -7.5693e-01 -2.0382e+00 +3.4541e-01 +1.7976e+00
54652188 +2.417972408e+02 +2.417972408e+02 +2.486372408e+02 +2.486372408e+02 +1.3196e+00 +1.5471e+00 +1.3932e+00 -3.5649e-01 +2.5032e+00 +2.4073e-01 +7.4671e-02 +1.0976e+00 +1.2795e+00 -2.4866e+00 -1.2420e-01 +6.8732e-01 -3.6940e+00 -3.1704e+00 -1.7467e+00 -6.3014e-01 +2.2198e+00 +2.0382e+00 +5.7513e-03 -8.4743e-01
102906187 +2.305805838e+02 +2.305805838e+02 +2.374205838e+02 +2.374205838e+02 +3.4605e-02 -1.5664e-01 -8.0350e-01 +2.1546e+00 -1.5950e+00 -2.3139e+00 +2.4963e-01 -2.2920e+00 +9.6202e-01 +1.6978e+00 +1.0778e+00 -6.1348e-01 +1.1573e+00 +2.2620e+00 +6.5913e-01 -5.7597e-01 -1.2030e+00 -2.0437e+00 -2.4649e+00 -5.8356e-01
155981707 +2.128757398e+02 +2.128757398e+02 +2.197157398e+02 +2.197157398e+02 +1.9847e-01 -5.6275e-02 -1.1617e+00 -8.4410e-01 +3.1125e+00 +2.1572e+00 +9.7584e-01 +1.0406e+00 -8.5104e-01 -3.3289e-01 +1.1210e+00 -1.8852e-01 -1.2693e+00 -6.7209e-01 -1.1018e-01 -1.7698e+00 +1.3318e+00 +3.8195e-02 +1.1969e+00 -7.0476e-01
% function evaluation | noise-free fitness - Fopt (-2.068000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.471547756e+02 +4.471547756e+02 +4.264747756e+02 +4.264747756e+02 +1.4200e+00 -1.6371e+00 +2.3264e+00 -1.8330e+00 -2.5379e+00 +1.3848e+00 +1.6905e+00 +2.1733e+00 -3.5628e+00 +4.9180e-01 -2.3114e+00 +4.3933e-01 -2.6684e+00 +2.6369e+00 -1.0938e+00 -8.9077e-01 +1.0698e+00 +2.1554e-01 -5.8456e-01 -1.3938e+00
216 +4.335832177e+02 +4.335832177e+02 +4.129032177e+02 +4.129032177e+02 -2.2151e+00 -1.0107e+00 +1.0683e+00 -2.5915e+00 -6.9855e-01 -2.3234e+00 +2.0379e+00 +2.9923e+00 +3.9165e-01 -6.3114e-01 -8.2671e-01 -1.4330e-01 +1.9685e+00 -2.1618e+00 +3.9822e+00 -1.5187e+00 +3.3465e+00 +4.5411e+00 -2.3793e+00 -8.0715e-01
3400 +3.626782524e+02 +3.626782524e+02 +3.419982524e+02 +3.419982524e+02 -8.2213e-01 +5.6959e-01 +1.2920e+00 -6.3362e-01 +1.6660e-01 -3.0960e+00 +5.3425e-01 +1.0476e+00 +1.5094e+00 +1.6075e+00 +5.1359e-01 -2.0728e+00 -1.2110e-01 -2.7408e+00 -5.7094e-01 +2.9518e+00 +7.6847e-01 -2.1948e+00 -1.8780e+00 +1.5977e+00
33746 +3.524049843e+02 +3.524049843e+02 +3.317249843e+02 +3.317249843e+02 -1.1341e+00 +3.2729e-02 -2.2596e+00 -6.3847e-01 +1.5044e+00 -1.8834e+00 +2.6365e+00 +2.8294e+00 -6.6051e-01 +5.2085e-01 +1.3260e+00 +1.3388e+00 +2.7797e+00 -1.8425e+00 -2.8596e-01 +1.9515e-01 -3.9592e+00 +2.8149e+00 +2.5134e+00 +3.3146e+00
112967 +3.206662502e+02 +3.206662502e+02 +2.999862502e+02 +2.999862502e+02 +2.7195e+00 +1.5285e+00 +3.1083e+00 +7.8068e-01 -2.5847e+00 +1.7223e+00 -4.6166e-01 -1.2842e+00 -7.4033e-01 -3.0046e-01 +3.3161e-01 -9.0718e-01 -2.7785e+00 -1.8527e+00 -1.9607e+00 +3.7178e+00 -3.9853e-01 -2.5552e+00 -6.0380e-01 -1.5476e+00
265629 +3.063334703e+02 +3.063334703e+02 +2.856534703e+02 +2.856534703e+02 +2.1086e+00 -3.6611e-01 -1.8984e+00 +8.5627e-01 +2.8479e+00 -1.1096e+00 -6.6168e-01 +2.7276e+00 +1.8521e+00 +2.7267e+00 +1.3435e+00 +8.1973e-01 -1.1176e-01 +1.6671e+00 +2.6929e+00 +8.8389e-01 -2.4094e+00 +2.5860e+00 -2.5989e-01 +1.1547e+00
649693 +2.779434698e+02 +2.779434698e+02 +2.572634698e+02 +2.572634698e+02 +2.3851e+00 +4.6880e-01 +2.2325e+00 +2.4354e+00 -3.2630e+00 +2.4261e+00 +8.4005e-01 -2.4895e+00 -5.0692e-01 -5.7850e-01 -1.2286e+00 +1.5266e+00 +8.4392e-01 -4.2380e-01 -2.1049e+00 +1.3777e+00 +2.3668e+00 +1.4956e+00 +1.8415e+00 +8.6126e-01
915498 +2.706501622e+02 +2.706501622e+02 +2.499701622e+02 +2.499701622e+02 -1.7155e+00 -2.8974e-01 +1.7320e+00 -2.4738e+00 +1.8110e+00 -1.7640e+00 +7.5862e-01 -2.3951e-01 +7.8502e-01 -1.2084e+00 +2.0029e+00 -3.5811e+00 +6.4183e-01 -2.7497e+00 +4.7985e+00 -2.3992e+00 -6.3172e-01 +2.6622e+00 -6.3649e-01 -1.5952e-01
12448262 +2.502895120e+02 +2.502895120e+02 +2.296095120e+02 +2.296095120e+02 -2.0010e+00 -1.1940e+00 -2.2095e+00 -2.0911e+00 -5.6210e-01 -2.0803e+00 -3.0863e-01 +9.5621e-01 +1.2602e+00 +8.7152e-01 +1.0678e+00 +1.2643e-01 +6.5064e-01 +1.2559e-01 +1.3243e+00 +2.4357e+00 +3.7762e-01 +1.9027e+00 -7.6984e-01 +3.5345e+00
131944587 +2.404958866e+02 +2.404958866e+02 +2.198158866e+02 +2.198158866e+02 -1.3430e+00 -2.2570e+00 -1.6873e+00 -1.8190e+00 +1.7458e+00 -3.0740e-01 +1.4078e+00 +1.4973e-01 +1.4567e+00 +2.6654e-01 +2.8618e+00 +1.0961e+00 +1.0706e+00 -4.2846e+00 +8.2705e-01 -2.1301e+00 +4.7877e-01 +2.0229e+00 -1.2398e+00 +9.8083e-01
150960103 +2.260618174e+02 +2.260618174e+02 +2.053818174e+02 +2.053818174e+02 -1.6516e+00 -2.1297e+00 -1.6376e+00 -1.9208e+00 +5.2616e-01 -2.2741e+00 +8.8418e-01 +1.8258e+00 +1.2339e+00 +1.5791e+00 +1.9479e+00 +1.8481e-01 -1.5839e+00 +2.8697e-01 +3.0233e-01 -2.0057e+00 -2.0196e+00 +1.5036e+00 -1.2133e+00 +2.0127e+00
% function evaluation | noise-free fitness - Fopt (3.138500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.217476595e+02 +6.217476595e+02 +9.355976595e+02 +9.355976595e+02 -4.5875e+00 +2.1911e+00 -4.5619e+00 -1.9325e+00 -2.3350e-01 +1.4458e+00 -2.4780e+00 +4.6557e+00 -2.0292e+00 -4.6498e+00 +4.3493e+00 -6.0942e-01 +8.8451e-02 +1.1986e+00 +1.1933e+00 +3.0281e-02 -3.6025e+00 +1.7164e+00 +4.3677e+00 -1.1573e+00
6 +6.121616083e+02 +6.121616083e+02 +9.260116083e+02 +9.260116083e+02 +3.4450e+00 -1.0727e+00 -3.7560e+00 +2.3201e+00 +4.3453e+00 -4.3269e+00 +2.2578e+00 +2.5767e+00 -3.4736e+00 -4.8037e+00 -4.7391e+00 -2.7017e+00 -2.6594e-01 +7.3562e-01 +3.2854e+00 -1.3596e+00 -2.0850e+00 -2.4003e+00 +4.5946e+00 -2.7946e+00
14 +5.863657748e+02 +5.863657748e+02 +9.002157748e+02 +9.002157748e+02 -4.1616e+00 +1.0570e+00 +2.2822e+00 +3.0861e+00 -4.2032e+00 -2.8201e+00 -1.6648e-02 +9.0392e-01 +2.0477e+00 -1.3095e+00 +1.6917e+00 -4.0106e+00 -1.5120e+00 -3.4224e-01 -2.7900e+00 -2.1057e+00 +2.6736e+00 -1.4269e+00 +4.0917e+00 -3.7613e+00
34 +5.281971825e+02 +5.281971825e+02 +8.420471825e+02 +8.420471825e+02 +4.5971e-01 +1.8570e+00 -3.3397e+00 +1.8772e+00 -2.9764e+00 -7.4535e-01 -1.0756e-01 -6.4144e-02 -3.9738e+00 -1.1798e+00 -1.8970e+00 +5.6786e-01 +2.4290e+00 -2.7197e+00 -3.0761e+00 -4.8966e+00 -3.3625e+00 -4.2873e+00 -1.8146e+00 -7.7648e-02
204 +4.821701481e+02 +4.821701481e+02 +7.960201481e+02 +7.960201481e+02 +2.4426e+00 -1.8312e+00 -5.8589e-01 -5.1745e-01 -6.5542e-01 +3.8942e+00 +8.4789e-01 -1.1541e+00 +3.3416e-01 +7.1272e-01 +2.0463e+00 +2.0943e+00 +7.2359e-01 +3.2062e+00 -3.0183e+00 -1.8377e+00 -2.7984e+00 -3.3940e+00 +9.2066e-01 -1.4379e+00
1259 +4.674355836e+02 +4.674355836e+02 +7.812855836e+02 +7.812855836e+02 -1.5804e+00 +5.4565e-01 -1.6170e+00 -2.4388e+00 -2.2018e+00 -3.5897e+00 -1.0996e+00 +1.9458e-01 +3.1154e+00 -3.7398e+00 -4.1157e+00 +3.4894e-02 -1.6685e+00 -3.6582e+00 -1.1434e+00 -4.4227e-01 +5.2627e-02 -2.3316e+00 +3.6728e+00 -1.1975e+00
